Long., Lat., Transv. Pred., Normal Pred., Capacity, Equiv. Dip, Transv. Trac., Normal Trac., Friction
175.289,-41.134,7.9753,-1.2652,1.2614098248629E-16,80.821,1.97933,-9.47343,0.028359592720275
175.224,-41.182,8.069,-1.234,1.39234740582835E-16,84.245,1.84462,-17.02334,0.024125025279616
175.169,-41.223,8.1465,-1.5768,1.52088846449818E-16,81.425,1.73912,-17.72728,0.029912167473254
176.102,-41.322,4.8084,-1.6954,1.19970851709858E-17,38.797,13.03154,-7.13322,0.136406634934934
176.055,-41.336,4.4836,-2.6263,1.07380298059647E-17,28.463,12.66706,-10.17734,0.118166810479912
175.996,-41.357,4.1732,-3.3489,1.12205765228968E-17,28.052,12.03674,-12.17675,0.11756357464056
175.915,-41.389,4.031,-3.602,1.06814226819229E-17,23.759,12.08089,-13.01841,0.111288341889342
175.82,-41.426,3.9391,-3.5598,9.82492909184999E-18,21.88,12.72733,-13.47926,0.110872901452777
175.707,-41.471,3.7309,-3.4359,9.03405823623509E-18,22.526,12.84349,-13.93602,0.114141492931263
175.608,-41.514,3.4118,-3.3262,8.9833200123849E-18,25.072,11.90851,-14.22052,0.116446095312527
175.534,-41.55,3.3088,-2.9716,9.32545627564525E-18,29.104,11.41146,-13.84654,0.120196752624096
175.446,-41.591,3.3188,-2.1588,9.17191900274267E-18,37.021,11.77981,-12.68882,0.128758256970957
175.329,-41.643,3.2013,-1.1782,8.14174649591221E-18,51.225,12.10197,-9.79078,0.136827526005631
175.564,-41.687,5.4014,0.5081,5.88265377627768E-17,77.679,3.01796,3.77643,0.044168138391079
175.478,-41.682,6.2411,0.8215,4.98405798924917E-17,64.224,3.85589,3.4124,0.057093831437963
175.398,-41.678,6.2461,0.8216,4.61087631343079E-17,63.171,4.28024,2.80625,0.063930024515006
175.313,-41.673,6.2058,0.5847,4.31005628210793E-17,62.918,4.48954,2.04935,0.06980623447958
175.717,-39.296,-0.3966,0.2359,1.3991672629172E-18,40,-7.49281,7.5958,0.091046200670288
175.659,-39.326,-0.3786,0.3064,2.44877094166034E-18,40,-4.59936,6.34288,0.066766747088236
175.593,-39.36,-0.3118,0.2563,3.98156670334792E-18,40,-2.76008,3.86603,0.044637241355238
175.525,-39.383,-0.3667,0.188,3.79562556062234E-18,40,-0.99848,0.87244,0.017014677952396
175.456,-39.392,-0.314,0.1044,3.32656576961818E-17,40,-0.01246,0.00706,0.000329756250852
175.381,-39.384,-0.0792,0.0283,2.95423246113396E-15,40,-0.00153,0.00102,4.87859783151334E-05
175.3,-39.356,0.0175,0.0084,5.48650795299267E-16,80,0.00065,0.00064,2.79474660941675E-05
176.04,-40.894,-0.1584,0.0017,1.68054499930515E-17,89.998,-0.55532,1.16757,0.010097034475022
175.928,-40.926,0.9058,-0.0037,1.93481663675384E-17,84.355,1.69857,-1.24448,0.030557792743358
175.816,-40.958,2.3186,-0.0157,1.2093477371569E-17,89.988,5.63992,-7.51782,0.068746807080449
175.703,-40.99,2.5176,-0.0457,8.57081989723593E-18,84.558,8.55654,-2.42107,0.135203647845711
175.603,-41.011,2.6731,-0.0035,7.96872447752263E-18,55,10.61092,-0.05989,0.253831839101429
175.524,-41.019,2.813,0.0469,7.25729811084067E-18,55,11.9057,0.73314,0.205062251794716
175.46,-41.027,2.8059,-0.0274,7.40479253143841E-18,75.137,12.07468,-0.85667,0.226883655559856
175.501,-40.969,5.9644,-0.4879,7.06049695269388E-17,84.421,2.64486,-17.67328,0.029914133043446
175.455,-41.009,5.9719,-0.5441,7.4031419351343E-17,81.823,2.58619,-13.36594,0.033148427797097
176.038,-40.774,-0.03,0.0104,2.26021695369764E-17,87.676,-0.07609,33.66295,0.009340392948321
175.963,-40.8,0.1799,-0.0109,2.7276017612202E-17,89.395,0.26831,-3.26981,0.004021118195023
175.888,-40.819,0.4636,-0.0177,6.10400274249216E-18,74.955,1.33962,-1.42334,0.023873742885564
175.823,-40.829,0.5012,0.0109,2.39806796878763E-18,54.156,4.67415,0.65851,0.081484773268763
175.765,-40.844,0.5197,-0.0071,2.30863878186334E-18,77.853,7.65108,-0.88045,0.144206152464909
175.713,-40.864,0.5394,-0.014,1.53316789778162E-18,88.865,9.78154,-15.90805,0.096162803943698
175.669,-40.88,0.5319,-0.0004,1.55402351238158E-18,89.966,10.62466,-6.2398,0.135833532543411
175.629,-40.898,0.4982,-0.0009,1.70381225496294E-18,85.984,9.68018,-6.01491,0.124860404936795
175.589,-40.917,0.494,-0.0003,1.56288650958218E-18,88.168,9.78902,-3.4885,0.143432676520888
175.546,-40.938,0.5,-0.0002,1.57093922990347E-18,88.658,10.09812,-6.63196,0.127130196981824
175.688,-40.788,5.01,-1.1458,9.98951752255305E-17,80.642,1.60385,-12.8669,0.027501527700912
175.647,-40.83,5.0391,-1.1317,9.59774943759074E-17,79.118,1.65193,-10.29328,0.02831881487061
175.612,-40.866,5.1584,-0.9972,9.44111239284011E-17,77.254,1.75572,-9.1429,0.03058337094356
175.578,-40.899,5.3223,-0.7721,8.74225421267109E-17,83.102,1.92889,-10.33395,0.025560276912049
175.543,-40.932,5.4072,-0.5854,8.06616674964702E-17,80.325,2.08221,-9.1235,0.029733716460531
176.641,-41.296,0.4512,-0.3129,4.25278479415637E-18,20,3.28562,-2.57998,0.031587564721129
176.555,-41.341,0.5971,-0.4396,4.60291943815961E-18,20,5.47656,-4.56609,0.049387971217352
176.442,-41.399,0.628,-0.428,8.15983647484177E-19,20,11.16095,-8.61335,0.08811645020358
176.295,-41.474,0.5674,-0.4042,1.33127670719391E-18,20,15.57814,-12.56796,0.116721796507393
176.127,-41.541,0.5624,-0.2963,1.05319725735893E-18,20,15.96343,-9.52444,0.114919902496126
175.966,-41.587,0.5292,-0.2336,1.00930889603122E-18,20,17.6787,-8.83621,0.124276856640122
175.816,-41.63,0.4417,-0.2624,7.09831933092266E-19,20,15.12116,-10.17275,0.11102216085832
175.676,-41.67,0.8988,-0.411,1.28394212129987E-18,20,25.09174,-12.99524,0.165580557849152
175.595,-39.479,0.0191,-0.0011,9.26497831607306E-18,51.171,0.07316,-0.01329,0.001975912559749
175.671,-39.425,-0.0739,0.0896,2.40435814247034E-17,58.732,-0.15816,0.66315,0.006819847699017
175.718,-39.366,-0.1031,0.1449,5.37673882046567E-20,40,-0.49511,2.54457,0.023949390826038
175.736,-39.307,-0.0185,0.0686,2.59249153822169E-19,40,-2.89596,18.30038,0.110504485298403
175.693,-38.969,0.0196,-0.0468,1.63060340781762E-17,63.91,0.11388,-0.94426,0.007579392811043
175.655,-39.032,-0.0773,0.3382,5.32331253906314E-18,40,-0.28726,3.42225,0.029757730789195
175.618,-39.114,-0.0948,0.3346,6.69058912434978E-18,46.883,-0.50274,3.45852,0.029432236075137
175.581,-39.215,0.0021,-0.0505,4.92203564677392E-18,40,0.02338,-1.06398,0.011211396607075
175.751,-40.756,3.3992,0.88,1.5424632989692E-16,50,0.7454,0.56,0.014161661032085
175.812,-40.727,3.3464,-0.4306,1.10189071289745E-16,85.45,0.87074,-0.74415,0.017134311130053
175.85,-40.693,3.2783,-0.5137,1.06946623763563E-16,84.534,0.96303,-18.26435,0.01866202726377
175.734,-40.745,1.2887,-0.05,8.17077523255355E-18,78.99,4.8287,-2.0853,0.078199392357946
175.776,-40.706,1.6436,-0.0531,9.45312094457616E-18,60,5.61622,-1.32635,0.091724998794222
175.811,-40.675,1.4474,-0.2653,1.02367607866963E-17,87.473,4.38405,-11.94296,0.047328351302775
175.842,-40.646,1.46,-0.1786,1.19610704546547E-17,83.36,4.24177,-19.7203,0.044030572736583
175.877,-40.614,1.4714,-0.1881,9.6220482090725E-18,73.737,4.66041,-11.46359,0.060353320672007
175.919,-40.576,1.4667,-0.1713,9.05968168251709E-18,78.006,5.05818,-11.44419,0.060120034696237
175.685,-39.178,0.0255,-0.0354,7.79994604750459E-17,40,0.02069,-0.04901,0.000866425162748
175.72,-39.128,-0.178,0.2473,7.80124680003493E-17,40,-0.07231,0.17116,0.002632914847701
175.757,-39.076,-0.18,0.25,7.80095689390031E-17,40,-0.0731,0.17305,0.002658366823507
175.791,-39.026,0.0235,-0.0326,7.80205665266573E-17,40,0.0191,-0.04519,0.000805781423158
175.764,-39.248,-0.1748,0.295,4.14252570789386E-19,40,-6.95637,20.00908,0.126700210847689
175.797,-39.189,-0.214,0.3469,2.20133197088005E-18,40,-2.14575,5.92724,0.050836904244275
175.823,-39.138,-0.1104,0.139,8.05768762269893E-18,40,-0.56818,1.21918,0.01471156763545
175.85,-39.086,0.0178,-0.0244,6.29777238983871E-18,40,0.15753,-0.36676,0.005148702787344
176.723,-39.075,2.0196,0.0179,8.66411680162278E-16,89.656,0.07181,22.62467,0.001267959685682
176.663,-39.168,2.0412,0.001,9.69399351259519E-16,89.857,0.07073,1.69586,0.001201418484588
176.608,-39.255,2.0916,0.0012,8.52566550183729E-16,89.637,0.07882,1.99246,0.001311331346528
176.556,-39.335,2.1566,-0.0004,6.77891587234109E-16,89.918,0.09934,-0.61346,0.002017077351996
176.509,-39.409,2.2083,-0.0053,5.31176639270827E-16,89.452,0.12165,-5.83019,0.001740008724791
176.464,-39.478,2.2626,-0.0291,5.56168880948987E-16,89.692,0.11584,-1.85071,0.001942756454383
176.421,-39.545,2.3636,-0.0484,8.2961354177308E-16,87.269,0.09282,-1.29996,0.001991315518102
176.379,-39.61,2.4846,-0.0498,1.01867407432733E-15,88.334,0.08083,-1.64198,0.001604754700835
176.341,-39.668,2.5565,-0.0391,1.04027395554851E-15,89.325,0.0771,-4.10378,0.001285966454372
176.307,-39.72,2.5923,-0.0478,1.10865714890409E-15,89.803,0.07405,-13.03554,0.000903811135076
176.277,-39.767,2.6183,-0.1236,1.18784964714923E-15,89.086,0.06978,-6.13669,0.001543679936839
176.249,-39.809,2.6362,-0.2114,1.28058401460568E-15,87.712,0.06553,-4.93063,0.002807465788874
176.224,-39.848,2.6673,-0.2591,1.3595190599708E-15,88.374,0.06273,-6.1743,0.002384741859163
176.202,-39.882,2.7297,-0.242,1.39617690966569E-15,88.438,0.06565,-8.41471,0.00282166827309
176.18,-39.913,2.9049,-0.1328,1.11063094160135E-15,88.844,0.08273,-8.32354,0.002221599304566
176.157,-39.943,3.0889,-0.0623,8.31197927301193E-16,89.475,0.11124,-11.06257,0.001650482511748
176.132,-39.975,3.1424,-0.0897,7.56701634529863E-16,89.247,0.13121,-27.03076,0.003107927604513
176.107,-40.008,3.169,-0.1852,6.95041077922117E-16,89.352,0.14586,-19.28646,0.002422787036136
176.079,-40.044,3.2218,-0.3162,6.11226753274028E-16,87.816,0.16555,-12.42956,0.005314821639295
176.05,-40.081,3.2697,-0.4061,5.53289131039584E-16,87.193,0.18534,-10.52739,0.006088936785352
176.02,-40.121,3.2943,-0.4688,5.20839218304963E-16,87.096,0.19957,-10.84098,0.006440252036289
175.987,-40.163,3.3223,-0.516,4.9884844600959E-16,86.881,0.21724,-10.72344,0.006883664926889
175.953,-40.208,3.4179,-0.4547,4.22697434583392E-16,86.263,0.25872,-9.83616,0.007829288277834
175.918,-40.248,3.5632,-0.2739,3.23776270826202E-16,87.364,0.33431,-10.82694,0.006613618360715
175.877,-40.288,3.6598,-0.2411,2.77778155622421E-16,89.456,0.40735,-21.43548,0.004056654673463
175.824,-40.338,3.6793,-0.3445,2.66533469289594E-16,87.083,0.43343,-20.05718,0.010098186534775
176.797,-38.057,-0.0257,-0.0164,2.35229553508192E-18,45.063,-0.60631,-0.78095,0.012632064994969
176.801,-38.086,0.1783,0.1188,2.95191867085095E-18,45.204,2.5022,3.35629,0.041455308342754
176.806,-38.123,0.3663,0.2045,9.21602332870849E-19,45.378,8.59687,9.71014,0.104999220675043
176.813,-38.168,0.3445,0.1479,8.23373553141397E-19,45.592,11.28745,9.91547,0.126349621925253
176.821,-38.223,0.3716,0.1515,1.2649059614236E-18,45.858,10.92016,9.18751,0.123270278305744
176.83,-38.29,0.3731,0.1281,9.47548746947589E-19,46.187,12.03056,8.61517,0.13321944823174
176.842,-38.374,0.429,0.0767,8.16939660987434E-19,46.596,15.53699,6.82253,0.170683004779425
176.857,-38.476,0.5596,0.0442,9.20833348689107E-19,60.48,4.10006,5.89742,0.060189026367304
176.847,-38.587,0.6347,0.0925,1.45433363036701E-17,84.467,0.59074,14.08459,0.014646904178383
176.81,-38.699,0.5626,0.0961,1.05483652512392E-16,86.757,0.08367,11.10924,0.006788199755057
176.772,-38.812,0.4206,0.0572,6.22760937454914E-16,88.773,0.00996,4.6846,0.00137163992534
176.72,-38.911,0.3269,0.0876,4.32014189652176E-15,89.286,0.00186,5.69817,0.000920330635063
176.653,-38.994,0.2871,0.0904,1.35143403010479E-14,89.709,0.0005,8.5942,0.00050598827296
176.584,-39.093,0.3052,0.0338,3.84795982366897E-14,89.973,0.00036,13.57636,6.32177487925309E-05
176.504,-39.224,0.4017,0.0007,1.63226118885825E-14,89.998,0.00068,7.01288,9.12817122987655E-06
176.439,-39.348,0.5461,-0.0121,2.93397552012958E-15,89.92,0.00261,-6.25848,0.000116751568271
176.403,-39.437,0.6463,-0.0435,1.18711687108029E-15,89.144,0.01254,-0.18163,0.000311500535569
176.375,-39.508,0.6473,-0.0458,9.94400565768455E-16,79.367,0.01932,-0.09179,0.000672064812551
176.344,-39.57,0.5784,-0.0151,1.04755985485479E-15,89.191,0.01782,-0.05713,0.000500394646097
176.309,-39.63,0.5212,-0.0333,1.02185457990286E-15,89.247,0.01632,-3.55482,0.00072232997661
176.278,-39.684,0.5309,-0.08,9.51965184582308E-16,88.503,0.01837,-6.24403,0.002097382028125
176.25,-39.733,0.5779,-0.0779,7.21133859159227E-16,89.184,0.0249,-8.58299,0.001468125547426
176.225,-39.777,0.6168,-0.0563,5.25451187519943E-16,88.93,0.03533,-5.70522,0.001467560458824
176.202,-39.816,0.6376,-0.0612,4.25491939756176E-16,87.561,0.04704,-4.01268,0.002514284836194
176.181,-39.852,0.6748,-0.0767,3.31488540335947E-16,88.56,0.05707,-6.43638,0.002175422332056
176.163,-39.883,0.6471,-0.057,4.09291815370675E-16,88.456,0.04498,-7.43501,0.002509024565113
176.142,-39.912,0.5564,-0.043,6.77232368248073E-16,89.086,0.03104,-7.79963,0.001548527593033
176.117,-39.941,0.5674,-0.0453,5.13010372452945E-16,89.377,0.03649,-17.27409,0.001830026637999
176.09,-39.971,0.6385,-0.0432,2.80014749729289E-16,89.288,0.06493,-27.1398,0.002812297207495
176.062,-40.003,0.6859,-0.0663,1.83896896144831E-16,89.01,0.11067,-12.27563,0.002545129361638
176.032,-40.037,0.7182,-0.0822,1.42116555426235E-16,86.542,0.15541,-9.35828,0.006722392697399
175.999,-40.074,0.74,-0.08,1.19636910257611E-16,89.16,0.19228,-11.58792,0.002775901267651
175.965,-40.113,0.7594,-0.0775,1.07494800764779E-16,86.905,0.22209,-10.18224,0.006651258733067
175.929,-40.154,0.7867,-0.0938,9.94584358198755E-17,86.833,0.23998,-8.64431,0.006272993855281
175.895,-40.199,0.7469,-0.086,1.09268250440856E-16,86.303,0.20629,-9.40164,0.007343574662175
175.862,-40.254,0.6522,-0.0682,1.37093069182034E-16,89.623,0.15445,-15.34355,0.001834343252122
175.819,-40.326,0.6247,-0.073,1.46783252570862E-16,88.232,0.13681,-20.88762,0.005919199829494
176.265,-40.417,-0.0297,0.0207,8.64715497772341E-19,65.221,-0.9474,7.53964,0.037934296358148
176.233,-40.462,0.1749,-0.0207,3.17629440130491E-18,75.544,2.83737,-4.3216,0.041658250405479
176.174,-40.506,0.6429,-0.0722,1.14367245655637E-18,73.919,11.54184,-10.12583,0.131205428882674
176.095,-40.549,0.9399,-0.0851,2.15983753540565E-18,58.206,12.04187,-7.01123,0.144034090053636
176.029,-40.587,1.0275,-0.1167,4.72495868237565E-18,76.214,8.07843,-9.3134,0.095144731020307
175.973,-40.618,1.0527,-0.1477,4.71904491901944E-18,72.233,6.85989,-12.90628,0.081250186502684
175.925,-40.645,1.0545,-0.1844,5.33820492486123E-18,76.145,6.29134,-16.0336,0.071458505403484
175.884,-40.668,1.0626,-0.1978,5.94903369309841E-18,74.917,5.82189,-16.64065,0.0693892678069
175.874,-40.665,2.2266,-0.6178,3.17251764311069E-16,86.743,0.23551,-19.61751,0.010451505417833
175.893,-40.634,2.2525,-0.6323,2.53712136955101E-16,86.529,0.28431,-16.24148,0.00998503609131
175.922,-40.586,2.2586,-0.6715,2.01563926741411E-16,84.562,0.33941,-12.87522,0.013256403979342
175.984,-41.299,-0.0693,0.2006,3.47916016137723E-17,20,-0.11988,0.39302,0.003819665016928
176.051,-41.258,0.4411,-1.2089,3.84016501332065E-17,20,0.40505,-1.25731,0.01066450135062
176.12,-41.214,0.3078,-2.886,2.66214769898491E-17,20,0.28298,-3.9968,0.027296504540051
176.184,-41.152,-1.1874,-2.7175,4.42924088344793E-17,58.263,-1.1105,-6.12686,0.040250737232983
176.217,-41.084,-2.234,-2.4021,1.08611028749413E-17,25.296,-3.40157,-7.94922,0.05945472554844
176.229,-41.023,-2.1561,-2.6216,1.00289622164965E-17,29.248,-6.16229,-10.84645,0.086186856530693
176.27,-40.929,-1.5752,-3.576,1.2594433301578E-17,42.527,-4.33659,-14.85454,0.099614357489096
176.352,-40.78,-0.625,-3.8781,1.03104449280886E-17,20,-1.64242,-12.59949,0.071335746980202
176.46,-40.648,-0.0317,-1.5219,1.6559718773479E-17,20,-0.04491,-3.92685,0.026817689552419
176.578,-40.557,-0.0748,0.2404,4.72102764677375E-17,60,-0.14868,1.1532,0.009883513657901
176.397,-40.011,-0.1008,0.0766,2.48340790962577E-16,84.509,-0.02534,3.26673,0.00462941191652
176.347,-40.127,0.4804,-0.1362,2.57180376400845E-16,87.59,0.07049,-4.55999,0.002816285934384
176.283,-40.22,2.0319,-0.3281,1.01894544047622E-16,86.602,0.47998,-24.55782,0.013012948679338
176.213,-40.294,3.0673,-0.3692,7.06305822743183E-17,84.934,1.24674,-18.50141,0.019208342857668
176.155,-40.361,3.3769,-0.4157,6.4245493027735E-17,82.522,1.65164,-15.0573,0.025539013863592
176.088,-40.427,3.6864,-0.2784,6.02314485274566E-17,83.514,1.9034,-10.71353,0.024888565457791
176.021,-40.485,3.846,-0.2136,6.09267585889752E-17,84.002,1.98355,-11.7807,0.025075050258217
175.966,-40.533,3.8395,-0.1797,6.40507576747468E-17,87.317,1.92528,-20.04867,0.019510903257567
176.165,-41.307,3.7657,-0.1652,1.49574641497106E-17,87.76,7.74381,-6.29114,0.098811729915192
176.254,-41.29,3.7336,-0.025,1.66013697179148E-17,65,6.91403,-0.52386,0.134546742262103
176.362,-41.28,3.7504,0.051,1.98723291485678E-17,88.213,6.04601,2.25914,0.09679942993705
176.471,-41.279,3.7822,0.0381,2.22225966430836E-17,86.355,5.45594,17.61187,0.050853899756483
176.564,-41.278,3.7677,0.0255,2.38777550460134E-17,86.672,4.74493,2.46773,0.074566181483719
176.643,-41.278,3.7026,0.086,3.14154256619917E-17,78.992,3.99383,3.17749,0.059528283547127
176.158,-41.29,0.7274,-0.6496,2.78801271862358E-18,54.497,8.50651,-19.23035,0.120215144995265
176.228,-41.237,0.6379,-0.5842,2.49372289337261E-18,40.773,7.40198,-11.09046,0.099971976642573
176.307,-41.176,0.7397,-0.5993,3.12687061394097E-18,20,7.85374,-7.736,0.0696787607352
176.404,-41.117,1.0303,-0.6565,3.15036028101711E-18,20,9.65094,-7.40666,0.078050006422085
176.531,-41.055,1.0677,-0.8975,3.99346138949252E-18,31.629,7.66415,-10.12185,0.093056183829759
176.657,-40.98,0.4432,-0.4607,6.58903060096336E-18,50.779,2.39383,-5.36266,0.047963906392353
176.753,-40.909,-0.0512,0.0787,6.46352310884774E-18,49.6,-0.49654,1.86712,0.018357723396588
177.075,-39.285,-0.0004,0.0478,1.19631232573621E-17,60,-0.00246,0.60615,0.005583326805953
176.978,-39.426,0.0069,-0.254,9.81734218326582E-18,32.374,0.02484,-1.63541,0.015666869429774
176.887,-39.551,0.1129,-0.739,2.63299321168742E-18,24.314,0.80106,-6.99949,0.048054148353994
176.8,-39.661,0.2815,-1.013,2.02153647800444E-18,30.587,2.07209,-10.47302,0.072823144999072
176.688,-39.808,0.4912,-1.384,8.87032933975585E-18,34.796,1.51788,-6.51445,0.051617469982351
176.567,-39.969,0.2793,-0.7132,2.12418211771322E-17,37.529,0.50989,-2.07201,0.02050821212561
176.476,-40.092,-0.036,0.095,1.94896992680255E-17,39.304,-0.11143,0.47635,0.005879772106462
176.716,-41.277,3.1544,-0.1894,3.13684986052991E-17,89.605,3.643,-3.10597,0.054758337649213
176.776,-41.261,1.6506,-1.233,1.40307278113499E-17,38.812,2.72147,-5.43495,0.051256823919182
176.822,-41.227,0.5592,-0.7875,1.57688766723865E-17,27.636,1.28318,-2.36445,0.023830942087762
176.877,-41.178,-0.1409,0.1538,1.0675333017243E-17,20,-0.70357,0.92041,0.009907417144672
176.86,-37.974,-0.609,1.0459,4.33971290055086E-18,30,-4.48014,10.25944,0.077594535136557
176.831,-37.995,-0.5245,0.9954,4.19120102363292E-18,30,-3.77633,9.55547,0.071997166636607
176.809,-38.01,-0.5049,0.9399,4.96739890087732E-18,30,-3.21351,7.97635,0.062566166211737
176.787,-38.023,-0.6117,0.7304,5.86129587142874E-18,30,-3.42304,5.4504,0.051530353165661
176.76,-38.037,-0.291,0.2306,5.92076952752082E-18,30,-1.5533,1.64101,0.022745503013536
176.724,-38.056,0.0591,-0.0509,6.02297399113988E-18,30,0.62596,-0.71903,0.010732011540773
177.199,-37.748,1.0533,0.5926,1.56066419685057E-17,69.754,2.11554,10.83021,0.045346811298629
177.171,-37.823,0.962,0.2248,1.62009416971119E-17,72.918,2.07374,6.41233,0.034441106677701
177.161,-37.93,0.866,0.007,1.14974813981459E-17,85.48,2.21658,0.67171,0.044237706435359
177.174,-38.063,0.867,0.0006,1.11342084232342E-17,89.028,2.23532,0.41713,0.048173562326652
177.188,-38.209,0.8492,0.0079,1.52235806889891E-17,85.526,1.62785,2.26836,0.0261528843035
177.188,-38.33,0.818,0.0243,2.75216246504193E-17,83.947,0.79541,3.60638,0.01271974306245
177.175,-38.412,0.756,0.032,6.68262393670667E-17,86.907,0.17247,2.18368,0.003365252930489
177.142,-38.5,0.6664,0.0604,3.45348020402936E-16,86.917,0.04696,2.87768,0.002458734816603
177.097,-38.599,0.6335,0.0729,1.02119969518284E-15,89.045,0.01346,5.43364,0.001200344647168
177.06,-38.702,0.6435,0.0648,3.45994385772028E-15,89.675,0.00115,5.73783,0.000421133265754
176.991,-38.803,0.6367,0.0716,6.11330413169871E-14,89.779,4E-05,4.42662,0.000235910507673
176.894,-38.894,0.6337,0.0274,1.71591635200964E-12,89.988,2E-05,1.9364,6.71910970800581E-06
176.8,-38.983,0.6303,-0.0194,2.6474158768887E-14,89.7,4E-05,-1.0928,0.000105576381089
176.97,-37.951,1.0524,-0.0247,5.88935625483985E-18,47.169,5.82822,-0.28996,0.10594931374814
176.98,-37.982,1.0891,0.0183,5.30857067668328E-18,45,6.3048,0.21538,0.115860143319634
176.993,-38.023,1.1136,0.0181,5.45656108018554E-18,45,6.60619,0.28222,0.117290094866285
177.012,-38.08,1.161,0.0306,5.16783851464115E-18,74.416,6.15015,1.17666,0.109161159335114
177.02,-38.185,1.2388,0.0466,7.37152121610081E-18,79.712,4.58419,6.84631,0.058119361681082
177.017,-38.321,1.3009,0.0207,1.40256968129824E-17,86.351,2.5558,6.40892,0.032482057500241
177.014,-38.438,1.2453,0.0221,3.08296140488162E-17,87.743,1.06652,6.52079,0.013712375756262
176.999,-38.526,1.1654,0.0548,8.41700105335196E-17,86.387,0.39263,10.17474,0.008272036807766
176.97,-38.598,1.149,0.0673,1.83825989524913E-16,89.212,0.14448,9.92774,0.002204989336794
176.928,-38.666,1.1336,0.143,5.59468367137881E-16,88.33,0.07694,11.78532,0.003699344703325
176.875,-38.73,1.1629,0.1588,5.71812149556552E-16,88.206,0.08031,13.04245,0.004229992787819
176.832,-38.807,1.2684,0.0752,1.7099898566566E-16,89.857,0.16562,0.58874,0.003382969882089
176.8,-38.896,1.388,0.0466,9.49310425063E-17,65.889,0.40285,0.17864,0.009313492095342
176.769,-38.983,1.426,-0.0153,7.49530665347698E-17,82.217,0.56491,-0.09665,0.014778246236642
176.87,-40.218,-0.0868,0.1957,4.90724599553512E-17,20,-0.107,0.27322,0.002849215469253
176.946,-40.128,0.4508,-0.944,5.45216783549881E-17,20,0.30053,-0.71268,0.00673312971637
177.004,-40.059,0.9297,-2.4416,2.92248825583848E-17,20,0.8966,-2.66654,0.020489494493135
177.055,-40,0.7888,-2.3636,1.51607027442974E-17,20,1.3626,-4.62371,0.032260836876559
177.094,-39.952,0.3487,-0.9019,1.36719183884253E-17,20,0.78655,-2.30389,0.018109914560118
177.121,-39.915,-0.0479,0.1596,1.32915071492762E-17,20,-0.22538,0.85036,0.007451252785735
176.988,-40.841,0.0385,0.1667,4.03954440008146E-18,20,0.56073,2.75164,0.020271083034426
177.058,-40.725,-0.4341,-0.8375,4.69094653417743E-18,20,-3.18405,-6.95701,0.0482055064679
177.107,-40.609,-0.694,-2.0169,3.90483249165057E-18,20,-5.47285,-18.01276,0.099102119010424
177.158,-40.504,0.0503,-2.1237,3.55199889390731E-18,20,0.42728,-20.52152,0.104665234231373
177.227,-40.415,0.2228,-2.1299,3.8853170171587E-18,21.266,1.83318,-20.00491,0.105770310703093
177.276,-40.315,0.0404,-1.6769,4.07554964316255E-18,20,0.33646,-15.88927,0.085280365202328
177.346,-40.217,0.536,-1.4366,3.16225249881601E-18,20,5.24119,-15.90744,0.090430848251547
177.476,-40.122,0.814,-1.6648,2.64318683110128E-18,20,8.91866,-20.65612,0.115757257275502
177.647,-39.996,0.7783,-1.5193,3.13351190134592E-18,20,8.05088,-17.79912,0.103655626972442
177.807,-39.892,0.3427,-0.5497,3.33293844274971E-18,20,3.32203,-6.03372,0.044606418993797
177.932,-39.824,-0.0682,0.0834,3.33172182762429E-18,20,-1.29648,1.79734,0.017327135856454
176.896,-37.958,-0.1034,0.0673,2.16593273691786E-18,45,-1.7098,2.225,0.030133305513307
176.928,-37.951,-0.1043,0.0396,9.79498327757932E-19,45,-3.03928,2.30579,0.044444150042325
176.954,-37.943,-0.0644,-0.0087,6.49099729825382E-22,45,-8.02376,-2.15677,0.106644434785269
176.895,-37.95,-0.6205,1.0295,8.32892172523578E-18,30,-2.41454,5.34146,0.046288857521137
176.925,-37.928,-0.663,1.0794,7.45167679192901E-18,30,-2.983,6.47545,0.054339644961421
176.95,-37.909,-0.6113,1.1926,4.72212023507045E-18,30,-3.39009,8.81804,0.067237345115628
176.977,-37.889,-0.516,1.226,5.78014455874488E-18,30,-2.9606,9.37885,0.068691926163739
177.008,-37.865,-0.5626,1.0821,5.71586982041136E-18,30,-3.11106,7.97837,0.062225904001017
177.015,-37.875,0.5724,0.4827,4.15298710560765E-18,45,1.85502,7.63267,0.057643200664823
176.993,-37.91,0.5115,0.4368,3.58379679840874E-17,77.539,0.49186,8.68576,0.02214479066309
176.974,-37.93,0.5035,0.5106,6.978780983483E-17,84.2,0.26525,16.44373,0.0157498111033
177.201,-40.847,-0.0044,0.0573,1.85065795249939E-18,20.383,-0.13446,1.99417,0.015231991501742
177.294,-40.724,0.097,-0.3577,2.26119721730519E-18,20,1.62513,-6.79757,0.043864583974463
177.43,-40.587,0.2539,-0.7729,1.30843895083913E-18,20,5.62706,-19.39846,0.104709349619886
177.604,-40.44,0.2867,-0.6696,9.78723077544369E-19,20,8.32026,-22.00641,0.119226986526272
177.743,-40.326,0.2697,-0.6351,1.1469826983667E-18,20,7.8753,-21.00274,0.114758397519996
177.839,-40.249,0.3305,-0.6315,1.1100681329195E-18,20,8.94998,-19.36422,0.111341013564535
